loss,val_loss,learning rate
0.6378632187843323,0.2837744653224945,0.001
0.2712068557739258,0.28397032618522644,0.001
0.26543012261390686,0.27762916684150696,0.001
0.2592373192310333,0.26433640718460083,0.001
0.2556954622268677,0.264163076877594,0.001
0.25493600964546204,0.2755544185638428,0.001
0.25267478823661804,0.25339409708976746,0.001
0.25305142998695374,0.27969908714294434,0.001
0.2521180212497711,0.26129940152168274,0.001
0.25061243772506714,0.260310560464859,0.001
0.24969547986984253,0.2653709948062897,0.001
0.24981187283992767,0.25375810265541077,0.001
0.24893102049827576,0.26721903681755066,0.001
0.24882829189300537,0.26149439811706543,0.001
0.24778851866722107,0.2741367220878601,0.001
0.2484588921070099,0.2579815983772278,0.001
0.24879416823387146,0.25861799716949463,0.001
0.24383793771266937,0.25133582949638367,0.000100000005
0.24340234696865082,0.2565842568874359,0.000100000005
0.24331863224506378,0.25139015913009644,0.000100000005
0.2427930384874344,0.2506572902202606,0.000100000005
0.24330313503742218,0.25929397344589233,0.000100000005
0.2427470088005066,0.24941402673721313,0.000100000005
0.24297797679901123,0.2609865069389343,0.000100000005
0.24240635335445404,0.2522008419036865,0.000100000005
0.24275478720664978,0.25725123286247253,0.000100000005
0.24248823523521423,0.24910840392112732,0.000100000005
0.24276837706565857,0.2582036554813385,0.000100000005
0.2427193820476532,0.2541329562664032,0.000100000005
0.24291402101516724,0.2494097352027893,0.000100000005
0.24244290590286255,0.25573572516441345,0.000100000005
0.2422514408826828,0.25583726167678833,0.000100000005
0.24206247925758362,0.25311869382858276,0.000100000005
0.24218355119228363,0.25232091546058655,0.000100000005
0.24221336841583252,0.2529366910457611,0.000100000005
0.241932675242424,0.2506144046783447,0.000100000005
0.24195148050785065,0.25412601232528687,0.000100000005
0.2416454255580902,0.2507114112377167,1.0000001e-05
0.24130983650684357,0.253695547580719,1.0000001e-05
0.24121281504631042,0.2529729902744293,1.0000001e-05
0.24115736782550812,0.25594133138656616,1.0000001e-05
0.24117401242256165,0.24715255200862885,1.0000001e-05
0.24116107821464539,0.25518858432769775,1.0000001e-05
0.2411835491657257,0.25859054923057556,1.0000001e-05
0.24103324115276337,0.24980345368385315,1.0000001e-05
0.24125540256500244,0.25313320755958557,1.0000001e-05
0.24142351746559143,0.2510922849178314,1.0000001e-05
0.2413531243801117,0.2582162022590637,1.0000001e-05
0.24121052026748657,0.2547600269317627,1.0000001e-05
0.24120400846004486,0.2524714767932892,1.0000001e-05
0.24113638699054718,0.24703766405582428,1.0000001e-05
0.24085071682929993,0.25672152638435364,1.0000001e-05
0.2409675270318985,0.24700765311717987,1.0000001e-05
0.24092750251293182,0.25116071105003357,1.0000001e-05
0.24100136756896973,0.24635811150074005,1.0000001e-05
0.24108977615833282,0.253805547952652,1.0000001e-05
0.2408352941274643,0.25516214966773987,1.0000001e-05
0.24130789935588837,0.25067999958992004,1.0000001e-05
0.24104101955890656,0.2508375942707062,1.0000001e-05
0.24105890095233917,0.2519446313381195,1.0000001e-05
0.24073436856269836,0.2531113028526306,1.0000001e-05
0.24086688458919525,0.2558600902557373,1.0000001e-05
0.24064511060714722,0.254075825214386,1.0000001e-05
0.2410513013601303,0.2493261992931366,1.0000001e-05
0.2407485544681549,0.255047470331192,1.0000001e-05
0.2405918836593628,0.25499454140663147,1.0000001e-06
0.24050597846508026,0.24745525419712067,1.0000001e-06
0.24083425104618073,0.2520560324192047,1.0000001e-06
0.2405613362789154,0.25699377059936523,1.0000001e-06
0.2409496307373047,0.24845212697982788,1.0000001e-06
0.24012821912765503,0.2540541887283325,1.0000001e-06
0.2404499650001526,0.2561085820198059,1.0000001e-06
0.24087940156459808,0.25079765915870667,1.0000001e-06
0.24072033166885376,0.251526802778244,1.0000001e-06
0.24054495990276337,0.2543964385986328,1.0000001e-06
0.24088294804096222,0.250042200088501,1.0000001e-07
0.2403862029314041,0.24848045408725739,1.0000001e-07
0.24077454209327698,0.2551109790802002,1.0000001e-07
0.24029524624347687,0.24622319638729095,1.0000001e-07
0.24056528508663177,0.25312674045562744,1.0000001e-07
0.24054208397865295,0.25269314646720886,1.0000001e-07
0.24067175388336182,0.25799447298049927,1.0000001e-07
0.24059361219406128,0.2501338720321655,1.0000001e-07
0.24078576266765594,0.251365602016449,1.0000001e-07
0.24096240103244781,0.2533676028251648,1.0000001e-07
0.24094921350479126,0.25005629658699036,1.0000001e-07
0.24051402509212494,0.24737294018268585,1.0000001e-07
0.24091312289237976,0.2526102662086487,1.0000001e-07
0.2408287078142166,0.24952293932437897,1.0000001e-07
0.24068960547447205,0.2548317015171051,1.0000001e-08
0.2404632866382599,0.24985754489898682,1.0000001e-08
0.24099047482013702,0.25502416491508484,1.0000001e-08
0.24058286845684052,0.24798542261123657,1.0000001e-08
0.2413245141506195,0.25227245688438416,1.0000001e-08
