loss,val_loss,learning rate
0.24591241776943207,0.23446370661258698,0.001
0.24526774883270264,0.2331758290529251,0.001
0.24528180062770844,0.23349535465240479,0.001
0.24496755003929138,0.23225750029087067,0.001
0.24518521130084991,0.2313508838415146,0.001
0.24519088864326477,0.2321840226650238,0.001
0.24499045312404633,0.23592637479305267,0.001
0.2452724277973175,0.2323509007692337,0.001
0.24481983482837677,0.2324710339307785,0.001
0.24466438591480255,0.23022456467151642,0.001
0.24499346315860748,0.23680900037288666,0.001
0.24528323113918304,0.23282086849212646,0.001
0.24456758797168732,0.23014883697032928,0.001
0.24450118839740753,0.2363758385181427,0.001
0.24465198814868927,0.23152339458465576,0.001
0.24485735595226288,0.23172499239444733,0.001
0.24460816383361816,0.23140890896320343,0.001
0.2443842738866806,0.23242278397083282,0.001
0.24427533149719238,0.2347412109375,0.001
0.2445998340845108,0.22886760532855988,0.001
0.24425096809864044,0.23363584280014038,0.001
0.24412968754768372,0.22826039791107178,0.001
0.24462783336639404,0.2330673784017563,0.001
0.2448456883430481,0.23022310435771942,0.001
0.24422965943813324,0.23946347832679749,0.001
0.24401046335697174,0.23079870641231537,0.001
0.2443695068359375,0.2339552789926529,0.001
0.2442709356546402,0.23148344457149506,0.001
0.24368444085121155,0.23259401321411133,0.001
0.24381214380264282,0.23194453120231628,0.001
0.24409274756908417,0.2309419810771942,0.001
0.2439248114824295,0.23414073884487152,0.001
0.2420000284910202,0.2310192734003067,0.000100000005
0.241536945104599,0.23114944994449615,0.000100000005
0.24121052026748657,0.22964920103549957,0.000100000005
0.2413078397512436,0.2293003350496292,0.000100000005
0.24103769659996033,0.228950634598732,0.000100000005
0.24143995344638824,0.23000113666057587,0.000100000005
0.240955650806427,0.2294073849916458,0.000100000005
0.24103932082653046,0.23147043585777283,0.000100000005
0.24068526923656464,0.231272354722023,0.000100000005
0.24079857766628265,0.22840653359889984,0.000100000005
0.24059854447841644,0.2292163074016571,1.0000001e-05
0.24038401246070862,0.2298804372549057,1.0000001e-05
0.24084213376045227,0.22798380255699158,1.0000001e-05
0.24048055708408356,0.230060413479805,1.0000001e-05
0.24078026413917542,0.2287502884864807,1.0000001e-05
0.2405271977186203,0.22976399958133698,1.0000001e-05
0.240637868642807,0.22891293466091156,1.0000001e-05
0.2404857873916626,0.2299019694328308,1.0000001e-05
0.24060824513435364,0.22835305333137512,1.0000001e-05
0.24016031622886658,0.22933000326156616,1.0000001e-05
0.24044997990131378,0.229422464966774,1.0000001e-05
0.2407846301794052,0.23137305676937103,1.0000001e-05
0.24036484956741333,0.22703833878040314,1.0000001e-05
0.24051101505756378,0.23032909631729126,1.0000001e-05
0.24064095318317413,0.23025569319725037,1.0000001e-05
0.24010832607746124,0.2295122891664505,1.0000001e-05
0.2402387410402298,0.2305372953414917,1.0000001e-05
0.24064192175865173,0.22888119518756866,1.0000001e-05
0.24039320647716522,0.23082341253757477,1.0000001e-05
0.24042780697345734,0.2296852469444275,1.0000001e-05
0.24078369140625,0.23102252185344696,1.0000001e-05
0.2402489185333252,0.2290182113647461,1.0000001e-05
0.24069112539291382,0.2296897917985916,1.0000001e-05
0.24043723940849304,0.22863861918449402,1.0000001e-06
0.2403000444173813,0.23009201884269714,1.0000001e-06
0.24083513021469116,0.22995224595069885,1.0000001e-06
0.24033938348293304,0.2295454442501068,1.0000001e-06
0.24030323326587677,0.2299233376979828,1.0000001e-06
0.24063482880592346,0.22732283174991608,1.0000001e-06
0.2406272441148758,0.23035691678524017,1.0000001e-06
0.2407558262348175,0.22976204752922058,1.0000001e-06
0.24021488428115845,0.22911840677261353,1.0000001e-06
0.24055176973342896,0.22944208979606628,1.0000001e-06
0.2404162734746933,0.22883005440235138,1.0000001e-07
0.24010887742042542,0.22993145883083344,1.0000001e-07
0.23999692499637604,0.23007141053676605,1.0000001e-07
0.24037007987499237,0.22807979583740234,1.0000001e-07
0.2401740998029709,0.2294813096523285,1.0000001e-07
0.2402111142873764,0.2300368994474411,1.0000001e-07
0.24055001139640808,0.228741854429245,1.0000001e-07
0.24023419618606567,0.22987939417362213,1.0000001e-07
0.2403586357831955,0.22975529730319977,1.0000001e-07
0.24048563838005066,0.22988088428974152,1.0000001e-07
0.24026642739772797,0.2272755205631256,1.0000001e-08
0.24041017889976501,0.23025904595851898,1.0000001e-08
0.24043136835098267,0.2311754673719406,1.0000001e-08
0.2403097152709961,0.22949528694152832,1.0000001e-08
0.2404036670923233,0.22821949422359467,1.0000001e-08
0.24042253196239471,0.229408860206604,1.0000001e-08
0.24076710641384125,0.2299479991197586,1.0000001e-08
0.24052667617797852,0.2279033064842224,1.0000001e-08
0.24024614691734314,0.22751235961914062,1.0000001e-08
0.24041889607906342,0.2303861677646637,1.0000001e-08
0.24019798636436462,0.23144181072711945,1.0000001e-09
0.2402498871088028,0.22853995859622955,1.0000001e-09
0.24061138927936554,0.22805625200271606,1.0000001e-09
0.24046754837036133,0.23013834655284882,1.0000001e-09
0.2404792457818985,0.22910386323928833,1.0000001e-09
